window_id,dur_mean,dur_std,sbytes_mean,sbytes_std,dbytes_mean,dbytes_std,rate_mean,rate_std,sttl_mean,sttl_std,dttl_mean,dttl_std,sinpkt_mean,sinpkt_std,dinpkt_mean,dinpkt_std,smean_mean,smean_std,dmean_mean,dmean_std,service_-_mean,service_dhcp_mean,service_dns_mean,service_ftp_mean,service_ftp-data_mean,service_http_mean,service_irc_mean,service_pop3_mean,service_radius_mean,service_smtp_mean,service_snmp_mean,service_ssh_mean,service_ssl_mean,state_CON_mean,state_ECO_mean,state_FIN_mean,state_INT_mean,state_REQ_mean,state_RST_mean,proto_nunique,window_attack
125,0.19220441190232204,0.2942014816525184,7.354019898572026,1.5060885143809946,8.468312924078482,2.434716833953885,6.888045638965658,1.985827312422041,37.69,38.23259358350166,35.69,38.23259358350166,1.4007162045169061,1.642312200838918,1.3303651946444597,1.5876651733605462,1.6891720782275619,0.09710109456158739,5.516715256071858,1.0460113916427982,0.56,0.0,0.17,0.03,0.07,0.1,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.24,0.0,0.76,0.0,0.0,0.0,2,0
126,0.19278045106830802,0.2847500213938496,7.200935606058636,1.5769385300113696,7.737043506083412,2.337983932743036,6.705685691693775,2.102800001020346,39.92,43.91904398142592,37.92,43.91904398142592,1.5077824801710207,1.7329273279302935,1.4760184514635624,1.7328338903813387,1.714647692606365,0.11258840474357008,5.131982111024522,1.0292023907400127,0.47,0.0,0.22,0.05,0.1,0.1,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.32,0.0,0.68,0.0,0.0,0.0,2,0
127,0.15798376865227248,0.22001514740659883,7.144577280706787,1.4678254688974675,7.674860347484115,2.056639328359541,6.611645329475253,2.0001727676526295,35.79,31.50318085591365,33.17,31.552443117240013,1.5337750427173962,1.6704013132640239,1.5198363196599787,1.622170843544951,1.714429350677072,0.09627882279527876,5.121790737209861,1.0253087992119925,0.4,0.0,0.21,0.02,0.07,0.14,0.0,0.0,0.0,0.04,0.0,0.12,0.0,0.25,0.0,0.74,0.01,0.0,0.0,2,0
128,0.10844542189272037,0.20204967258584325,7.183683568592926,1.4053214125891125,6.796301073379835,3.8136384830332943,7.673451655417871,1.9016402035308375,43.59,39.27244774030709,30.47,40.714441634090456,0.9403617167530075,1.3187253362428553,0.9000337797737886,1.3123783401934084,1.7298769708427983,0.11490966364619006,4.414007406011056,2.277509792858168,0.7,0.0,0.12,0.02,0.06,0.04,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.22,0.0,0.6,0.18,0.0,0.0,2,0
129,0.18645206603857314,0.308221343769694,7.3056772587848,1.4746582779593969,6.554462814423866,3.725534711581117,7.031434756049033,2.422483564212882,42.7,39.67175928602719,30.18,40.828139434671385,1.4722742520399112,1.9750587896093934,1.2778064009946661,1.657758196407015,1.7554763045009087,0.12534077740282065,4.2608410710244184,2.262587427967759,0.49,0.0,0.11,0.04,0.09,0.13,0.0,0.0,0.0,0.04,0.0,0.1,0.0,0.16,0.0,0.65,0.17,0.02,0.0,3,0
130,0.1103460034457048,0.251432158338313,6.882650968490886,1.459018735705218,5.57185711286125,3.704874663533505,7.742060382370014,2.158961935927028,43.36,33.691266140372555,25.96,34.87464420006042,0.9811543606943224,1.7252026236597637,0.9459802088338342,1.769244033582611,1.7678702058311493,0.12580367286680302,3.7565267051709643,2.322775986313838,0.59,0.0,0.17,0.02,0.05,0.09,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.22,0.0,0.53,0.25,0.0,0.0,3,0
131,0.15594225372578796,0.24808189183028917,7.194759492671485,1.5354951304197821,7.716215196588963,2.2459030555957855,6.858073211515675,1.9367335315791694,33.23,22.3,31.23,22.3,1.3661022427419138,1.5791577621484723,1.3158873817272934,1.5304216191304112,1.7146288949815487,0.10099877989546079,5.098945722171809,0.9612307921532288,0.54,0.0,0.21,0.03,0.04,0.1,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.34,0.0,0.66,0.0,0.0,0.0,2,0
132,0.2140979469052847,0.3190480733566118,7.205316611967537,1.4899240116474657,7.638882755407534,2.5104864283429293,6.408269107256651,2.2649903063798154,39.64,44.29869232171692,37.05,44.37657380905273,1.7482350782431157,1.988313484845348,1.5818415505263985,1.6956228871024903,1.7043716700039184,0.09313307374175568,5.022069691439783,1.287970083375788,0.56,0.0,0.2,0.01,0.03,0.11,0.0,0.0,0.0,0.03,0.0,0.06,0.0,0.27,0.01,0.7,0.0,0.02,0.0,4,0
133,0.24101167170647625,0.3604813760339774,7.436342993170725,1.6501373288894572,8.461220148884427,2.5873762918944423,6.71492062750912,2.033331655345697,37.38,38.41263996513269,35.4,38.39349692409649,1.5220666855182339,1.849057925742361,1.4589812595248255,1.8090533338029136,1.6940245156571572,0.09636011441946686,5.454293562187562,1.0407679726643344,0.55,0.0,0.2,0.0,0.02,0.13,0.0,0.0,0.0,0.03,0.0,0.07,0.0,0.27,0.0,0.73,0.0,0.0,0.0,3,0
134,0.1832886797760276,0.2978078141426299,7.48980751768828,1.4529327737770013,8.190816467815885,2.3815839655176485,6.957903237509296,1.9110328109152575,35.46,31.377280592392605,33.46,31.377280592392605,1.3329542790977944,1.5216514548286426,1.2801824683099519,1.4885263312344623,1.7192075707008172,0.10559317454699954,5.2931781480502185,1.035531663953256,0.66,0.0,0.13,0.02,0.02,0.09,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.31,0.0,0.69,0.0,0.0,0.0,2,0
135,0.18931004557573577,0.279930488818569,7.343001404129017,1.587099156518627,7.862621583496509,2.17593513579372,6.544788668720044,2.083482156758351,37.07,38.58933096914825,35.11,38.55152527475536,1.6281234597882164,1.7659225166487553,1.6096286712884287,1.7418580715255756,1.7151681191965693,0.10087426715578952,5.113079061226934,0.9354706258743141,0.55,0.0,0.17,0.02,0.04,0.07,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.29,0.0,0.71,0.0,0.0,0.0,3,0
136,0.14079613878824632,0.23767979451799479,7.250004892964901,1.555720393298522,7.821207030814605,2.0450123419651662,6.99706784640908,1.8875441178964207,37.69,38.232593583501654,35.69,38.23259358350166,1.255955665482346,1.5210213907729861,1.2416743658307354,1.4980403907127777,1.7131336311399357,0.10709072395608285,5.181005505388868,0.9026209216460781,0.5,0.0,0.2,0.02,0.07,0.06,0.0,0.0,0.0,0.06,0.0,0.09,0.0,0.29,0.0,0.71,0.0,0.0,0.0,2,0
137,0.17609349521696493,0.28776526579943346,7.323406530631669,1.6703270375159363,7.937254149413668,2.2832261464371304,6.788588249296923,1.9014609513154712,33.23,22.3,31.23,22.3,1.3809003752519788,1.5563556410007575,1.376617101769499,1.540386792071296,1.7167731966061046,0.1157560689089216,5.229161242574849,0.9863177310178918,0.43,0.0,0.23,0.03,0.09,0.08,0.0,0.0,0.0,0.04,0.0,0.1,0.0,0.32,0.0,0.68,0.0,0.0,0.0,2,0
138,0.17096062638301326,0.2933598747279413,7.329527298034017,1.579156706501555,7.819075171968326,2.1795291886085577,6.925481512890328,1.9206751771880288,33.23,22.3,31.23,22.3,1.3408529971688798,1.5378329728298297,1.3025340199398148,1.4866934542101617,1.721726281378948,0.1142703024432054,5.1075837210930155,0.9665859638854502,0.45,0.0,0.18,0.04,0.11,0.1,0.0,0.0,0.0,0.05,0.0,0.07,0.0,0.28,0.0,0.72,0.0,0.0,0.0,2,0
139,0.16091573789050964,0.2856436674725364,7.304535746078987,1.6641768159079278,8.039457346256773,2.407657053811598,6.96066673416743,1.9685017345020444,37.69,38.23259358350166,35.69,38.23259358350166,1.2960689559861656,1.5945958080412312,1.2510433757352153,1.5508978593380631,1.7055908168782687,0.11803302603836081,5.271433323860597,1.0609012044724306,0.5,0.0,0.22,0.03,0.1,0.07,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.29,0.0,0.71,0.0,0.0,0.0,2,0
140,0.1805061448440139,0.2790860950691399,7.50101701756756,1.4269984512780114,8.289870443833655,2.242740484658321,6.722437047656921,2.0260131235030716,42.15,48.84656972334263,40.15,48.84656972334263,1.5101151185491575,1.6281020854338581,1.4854284870594439,1.614006369880912,1.7118155140294238,0.10479973474326822,5.34617879828424,1.0403559406194738,0.55,0.0,0.14,0.04,0.06,0.09,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.21,0.0,0.79,0.0,0.0,0.0,2,0
141,0.13178200280944874,0.2399592719736708,7.253064866868476,1.5595744788661081,8.293467454034298,2.692236844848725,7.100301399376547,2.009547721870815,34.84,31.767056183818145,32.88,31.72396092813281,1.2812429968453773,1.9853642691996858,1.0208912969328872,1.3635273012369227,1.6850004464991277,0.09056699369350793,5.425089971689647,1.2869880291576883,0.56,0.0,0.19,0.02,0.05,0.1,0.0,0.0,0.0,0.03,0.0,0.05,0.0,0.26,0.0,0.72,0.02,0.0,0.0,3,0
142,0.1362102448357193,0.22616452405281642,7.2614877211385895,1.3628760328817477,7.901569798613406,2.0464521655177523,6.832211578912624,1.8929197856625353,39.92,43.91904398142592,37.92,43.91904398142592,1.38793560036717,1.5702994957458691,1.36954633217027,1.5793753158528232,1.7057923364510947,0.10615818511796035,5.18026203235909,0.985640149731967,0.57,0.0,0.14,0.02,0.14,0.08,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.21,0.0,0.79,0.0,0.0,0.0,2,0
143,0.14129262421351202,0.21556102359112472,7.445558568551612,1.6046022237381004,7.993387537985911,2.3409321738990343,7.007884503390562,1.5941797340849102,39.92,43.919043981425915,37.92,43.919043981425915,1.152764189414153,1.2463126238216033,1.1720104636416862,1.3362832917331222,1.7091204410191125,0.1125789266287264,5.142810172085775,1.0084960641944973,0.63,0.0,0.18,0.03,0.02,0.06,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.71,0.0,0.0,0.0,2,0
144,0.14433713152980285,0.2177903483009776,7.317795926887592,1.555187439383581,8.114813656086007,2.6198574212262082,6.846411387899289,1.9034246754813582,37.07,38.58933096914826,35.11,38.55152527475535,1.3886335909070184,1.9024374716780434,1.1520076567275253,1.346409805360847,1.6899551437621088,0.08909021665180217,5.238821354166519,1.2578170312610235,0.59,0.0,0.2,0.02,0.03,0.06,0.0,0.0,0.0,0.02,0.0,0.08,0.0,0.25,0.0,0.73,0.02,0.0,0.0,3,0
145,0.21304133286012594,0.29729755152545,7.561358676571855,1.505217844549452,8.523689326169615,2.3502315239389824,6.618519596204021,1.8413701691907596,37.69,38.232593583501654,35.69,38.232593583501654,1.5371754096204548,1.5527560375521483,1.4710448396602933,1.4912808004992542,1.7064118816624783,0.10450676681018639,5.444661836910966,1.036893508361812,0.58,0.0,0.15,0.02,0.04,0.13,0.0,0.0,0.0,0.05,0.0,0.03,0.0,0.21,0.0,0.79,0.0,0.0,0.0,2,0
146,0.15437596610251011,0.26418765450090026,7.512048482306008,1.4475281903054338,8.547231215287445,2.3875890199209437,7.104799515683809,1.7077689452473834,37.69,38.23259358350166,35.69,38.23259358350166,1.1816106657474004,1.3880953003154968,1.130891728668971,1.3554631580456145,1.695880832707128,0.09579735799070037,5.465226547832864,1.0717921571172784,0.6,0.0,0.15,0.01,0.06,0.09,0.0,0.0,0.0,0.03,0.0,0.06,0.0,0.2,0.0,0.8,0.0,0.0,0.0,2,0
147,0.19671217317585954,0.32193205604069997,7.268568621986717,1.5657485467831334,8.227948452755985,2.475277194911301,6.748624207311221,1.9056861806380743,37.69,38.23259358350167,35.69,38.23259358350167,1.4287512130468414,1.620629183807525,1.3648236669295855,1.5534614272620604,1.7026631181947598,0.09502427280658496,5.414190726832446,1.0386684156088313,0.52,0.0,0.22,0.01,0.04,0.16,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.3,0.0,0.7,0.0,0.0,0.0,2,0
148,0.13983151322448617,0.24632789418888415,7.189487240566591,1.6099444350509982,7.8386952726250785,2.2311423155547434,6.9727597909502705,1.7961218133296089,35.46,31.3772805923926,33.46,31.3772805923926,1.2616012965142205,1.449304770873952,1.2280172813376509,1.4351572510922082,1.7051375710664454,0.10858653528302702,5.168737324721506,0.9762294739079761,0.47,0.0,0.21,0.04,0.11,0.1,0.0,0.0,0.0,0.03,0.0,0.04,0.0,0.31,0.0,0.69,0.0,0.0,0.0,2,0
149,0.14471801333551043,0.2653717264645022,7.265745024772596,1.4175290343412708,8.012982054669832,2.149982929789652,6.988556595381578,1.9166323713671043,32.92,22.54543336590729,30.94,22.516804050452286,1.3083480938469847,1.63176407318232,1.282492541379751,1.6169833367429967,1.6998866001880668,0.10439316830451473,5.244466683315077,0.9881941144328198,0.54,0.0,0.15,0.06,0.12,0.08,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.26,0.0,0.74,0.0,0.0,0.0,3,0
150,0.1505687012077207,0.2548821342387141,7.563310470152854,1.6049233171594923,8.268930649430239,2.2794060895860535,7.112926109818374,1.7622563205619532,35.46,31.3772805923926,33.46,31.3772805923926,1.1647152046945564,1.4370318152210546,1.1399655834326439,1.4088237177607734,1.7205874137110246,0.11707200844460991,5.322071978162199,1.018461519285368,0.57,0.0,0.18,0.01,0.03,0.11,0.0,0.0,0.0,0.06,0.0,0.04,0.0,0.26,0.0,0.74,0.0,0.0,0.0,2,0
151,0.17021834226167787,0.3599407014982604,7.197189358271611,1.5447860394644943,8.055335098156988,2.829898272809849,6.971044896044549,2.2474632412762303,29.47,6.7036172957952225,27.55,6.352244493170119,1.2523388244348954,1.9903852866347314,1.0045365019943027,1.559699005292692,1.6838398438538114,0.08512150960904369,5.246942490031878,1.4561612272616993,0.57,0.0,0.18,0.01,0.06,0.1,0.0,0.0,0.0,0.02,0.0,0.06,0.0,0.23,0.0,0.73,0.02,0.02,0.0,4,0
152,0.16847051773227187,0.3100280086476899,7.436352184563945,1.691823023562114,8.270103421703746,2.376332212688025,6.941793911330613,1.8859162215309655,30.69,3.1,28.71,2.9,1.3080850148327332,1.7533554450607056,1.2347411592467268,1.6708695915679626,1.712819563115325,0.11452375739905886,5.366980738869047,1.0346994344344331,0.5,0.0,0.22,0.02,0.02,0.11,0.0,0.0,0.0,0.08,0.0,0.05,0.0,0.28,0.0,0.72,0.0,0.0,0.0,3,0
153,0.20565177070940555,0.3622530132841827,7.549742136137671,1.542110612724623,8.43729413861167,2.590044688274723,6.837460921000022,1.832560902741117,37.69,38.23259358350166,35.69,38.23259358350166,1.3686659826526784,1.5426093696670427,1.3122183162853702,1.494883380425555,1.7109663717225443,0.10373063983956933,5.413816286176375,1.0803520285356496,0.68,0.0,0.16,0.01,0.01,0.09,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.29,0.0,0.71,0.0,0.0,0.0,2,0
154,0.23579275839925504,0.4163189992413852,7.456786381619676,1.5655367564505753,8.426106770443386,2.869132969042487,6.875121795865666,2.080226264600001,34.86,31.745204044043877,32.88,31.723960928132815,1.4401513845508378,1.8990416283507614,1.1699182649364088,1.4405967457208622,1.695461041869634,0.08737838561507327,5.41512834373516,1.2999211152313859,0.61,0.0,0.17,0.0,0.02,0.11,0.0,0.0,0.0,0.03,0.0,0.06,0.0,0.26,0.0,0.72,0.02,0.0,0.0,3,0
155,0.3402167889085698,0.5103757483790861,7.272513293864782,1.6643985697274915,7.962170400203661,2.510736655646646,6.159970685363406,2.678035139558315,59.99,75.37348018468774,38.79,38.82264646811031,2.09314315156851,2.6067661072008326,1.7999753592821477,1.9964706808967165,1.6932687266849695,0.11195414852633484,5.214724790453444,1.06185983163209,0.43,0.0,0.19,0.02,0.03,0.12,0.0,0.0,0.0,0.06,0.0,0.15,0.0,0.24,0.0,0.66,0.0,0.0,0.1,2,0
156,0.19360026690757237,0.3286870668105418,7.3420376575085,1.6927136585056763,7.607565796130574,2.520718103084518,6.720998982759753,1.9883423915374003,37.09,38.57017610600819,35.11,38.55152527475536,1.4492155068633394,1.7924200982915643,1.2686384212340933,1.4370901084577692,1.7251233338972118,0.11318226252602571,4.981472659066126,1.1596676115133269,0.53,0.0,0.21,0.0,0.01,0.09,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.34,0.0,0.64,0.0,0.02,0.0,3,0
157,0.12064240443380796,0.23662937614081803,7.060955392463582,1.4261689096722432,7.663349212309182,2.069242973450935,7.115534853758016,1.7939086589112831,30.69,3.1,28.71,2.9,1.1726611788890349,1.5411458909648763,1.1488931475352375,1.532188559166009,1.7075521616275722,0.09070945558739818,5.132874342756319,0.914194623574679,0.52,0.0,0.2,0.03,0.09,0.06,0.0,0.0,0.0,0.01,0.0,0.09,0.0,0.35,0.0,0.65,0.0,0.0,0.0,3,0
158,0.1762990953079805,0.27948445019206986,7.160621540134253,1.7271759737350465,7.461930605652756,1.9563780621250648,6.68744797685788,2.102741293745943,39.61,44.09170768827952,37.63,44.074009153108406,1.4707496190864142,1.8477826703034117,1.4970313121871646,1.8922234563396498,1.7314261777056315,0.127625963538049,5.037112298273937,0.9088648986367623,0.33,0.0,0.26,0.03,0.13,0.09,0.0,0.0,0.0,0.06,0.0,0.1,0.0,0.32,0.0,0.68,0.0,0.0,0.0,3,0
159,0.15513355853546876,0.28193718452696537,7.486106051094116,1.545440721259407,8.104894815852381,2.1272416810110326,7.08870514221297,1.8740760806491485,37.69,38.23259358350166,35.69,38.23259358350166,1.199429426713881,1.4748773096177625,1.2164903059087224,1.5361843286839079,1.7144879835290796,0.1223919604747525,5.254318019889883,0.99651428811368,0.55,0.0,0.15,0.03,0.07,0.09,0.0,0.0,0.0,0.06,0.0,0.05,0.0,0.22,0.0,0.78,0.0,0.0,0.0,2,0
160,0.10648482965870087,0.17239416761770487,7.458860217288503,1.3320413061279714,7.892715694040022,1.9066910130464336,7.145333429545726,1.7242543086710271,35.46,31.3772805923926,33.46,31.3772805923926,1.1698703268070063,1.2655256693362809,1.177623317248088,1.29773772716217,1.7208081090188072,0.10371970437697631,5.114198527370299,0.898206754810595,0.61,0.0,0.11,0.02,0.06,0.06,0.0,0.0,0.0,0.03,0.0,0.11,0.0,0.22,0.0,0.78,0.0,0.0,0.0,2,0
161,0.07875651812000366,0.16383817786350424,7.338305789882278,1.5467325651580954,7.969319674596097,2.321267777816518,7.586360364043551,1.6212180629062745,35.75,31.469521891519236,33.17,31.55244311724002,0.8570367710749729,1.1801346426681216,0.8618336699364886,1.2396983211760273,1.7092667707243399,0.11901028010975086,5.232845065963712,1.145279876394938,0.55,0.0,0.18,0.03,0.1,0.05,0.0,0.0,0.0,0.05,0.0,0.04,0.0,0.25,0.0,0.74,0.01,0.0,0.0,2,0
162,0.14428018489626743,0.24370368071542406,7.195295850780538,1.5477443097913475,7.803150915103003,2.212597093201259,6.935274308716462,1.9078063872630568,35.15,31.574307097494135,33.17,31.55244311724001,1.330043473878681,1.7494033475644357,1.297048179980161,1.738002377135803,1.7069601452427756,0.10768182741890132,5.1421265833318275,0.9762910574606186,0.49,0.0,0.19,0.02,0.1,0.1,0.0,0.0,0.0,0.04,0.0,0.06,0.0,0.26,0.0,0.74,0.0,0.0,0.0,3,0
163,0.12674096117729985,0.21399658431044608,7.1416431996216945,1.575191039789992,7.994793930910998,2.4331717228369225,7.1276288228290445,1.6869996926151074,33.23,22.3,31.23,22.3,1.1173793276039468,1.4148439393891086,1.0673337381153665,1.3578112441016512,1.698999904267868,0.0921346597927081,5.324967195922059,1.0010002069568793,0.5,0.0,0.24,0.0,0.06,0.1,0.0,0.0,0.0,0.03,0.0,0.07,0.0,0.32,0.0,0.68,0.0,0.0,0.0,2,0
164,0.14632228191181043,0.22093365265586995,7.4308938180851545,1.5217563395715172,7.8443785079563035,2.2089040102172866,6.950538095045503,2.0343699929574472,35.78,31.494293214017443,33.17,31.552443117240017,1.3575639497719567,1.495200302276519,1.3570183746063917,1.510155194881639,1.7263641755151642,0.12404661308250836,5.120231785822012,1.1111597507465205,0.53,0.0,0.13,0.05,0.09,0.08,0.0,0.0,0.0,0.07,0.0,0.05,0.0,0.27,0.01,0.72,0.0,0.0,0.0,3,0
165,0.14521130072120358,0.23987983543920666,7.458438515381216,1.577353599095776,8.316498987786483,2.266115098146153,7.161045326931429,1.8303103632925102,33.23,22.299999999999997,31.23,22.299999999999997,1.1677170216434714,1.444342990256172,1.1340249581886406,1.4269780928721598,1.704373149227752,0.11331094955348288,5.3722274521364,1.0115581540457936,0.46,0.0,0.19,0.04,0.09,0.09,0.0,0.0,0.0,0.05,0.0,0.08,0.0,0.24,0.0,0.76,0.0,0.0,0.0,2,0
166,0.1459367799362486,0.24877859492993643,7.116873704095712,1.4836082157815338,8.046029408653665,2.3814618601478084,6.939105870651485,1.8421882894163923,31.0,0.0,29.0,0.0,1.2764094879598777,1.5528475941794404,1.2016592492334823,1.4648425072987759,1.7044554155046236,0.08579403702809622,5.384170157179528,1.0060527704791322,0.52,0.0,0.23,0.01,0.05,0.13,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.35,0.0,0.65,0.0,0.0,0.0,2,0
167,0.2118589577340411,0.30295995188252356,7.461824838116885,1.6581329093702977,8.102010838523599,2.3101141342151696,6.457170497446312,1.9321480104227735,31.0,0.0,29.0,0.0,1.657167954205428,1.6114302918049237,1.6116334651089586,1.5829984830813784,1.7254219999115272,0.12244366132832922,5.258280664756876,1.0154572092681728,0.49,0.0,0.16,0.03,0.1,0.1,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.3,0.0,0.7,0.0,0.0,0.0,2,0
168,0.22171764300596827,0.32869782745885373,7.407327695761619,1.5692921355556386,8.322262353234304,2.536872289418424,6.428686735781026,1.8390533358695627,31.0,0.0,29.0,0.0,1.6500668831864473,1.5211062891681655,1.5987107785668613,1.487902000918215,1.6989894002626684,0.10201760218034518,5.356565814511823,1.0681381301212833,0.5,0.0,0.19,0.04,0.11,0.1,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.27,0.0,0.73,0.0,0.0,0.0,2,0
169,0.1634675213563996,0.27735242216123357,7.282163345910295,1.6164528615842546,8.022007808846656,2.2792151564953693,6.928846392687418,1.7938861377615827,31.0,0.0,29.0,0.0,1.2800149549542144,1.500258574761706,1.227240465190762,1.4329294894434441,1.7093561293159005,0.10601094879873717,5.259046245870019,0.9846827415404904,0.47,0.0,0.23,0.03,0.08,0.11,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.3,0.0,0.7,0.0,0.0,0.0,2,0
170,0.16547374230002115,0.2785934757088426,7.16617261065511,1.6102261957721873,7.778511270922488,2.24664260590354,6.845482710280686,1.8006728883622858,31.0,0.0,29.0,0.0,1.3417989099119711,1.4766248530932367,1.2879043937148607,1.4368763917152783,1.7162973872090075,0.10623965702650413,5.165969561905922,0.961179310485578,0.44,0.0,0.22,0.04,0.1,0.08,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.36,0.0,0.64,0.0,0.0,0.0,2,0
171,0.15892775752225746,0.28626874084410575,7.495389195672808,1.6206348453090815,8.312265413722493,2.445555243988807,7.088398087782622,1.6237390659735322,31.0,0.0,29.0,0.0,1.1463236730554982,1.3043640581368885,1.0961750979301856,1.2454606750303139,1.7145170667550567,0.1045496965279057,5.352706182052941,1.0101116722265573,0.56,0.0,0.19,0.01,0.04,0.08,0.0,0.0,0.0,0.05,0.0,0.07,0.0,0.3,0.0,0.7,0.0,0.0,0.0,2,0
172,0.19906150012440268,0.35212235053418406,7.387077153119752,1.781734750711459,8.392675413592547,2.801157421090754,6.95291064586607,1.842149415978693,31.29,2.9,28.71,2.9,1.2888187894141512,1.5032199862842472,1.21819097604498,1.4052579100844818,1.6928768919016466,0.1062180527745354,5.404742838189358,1.1950795627413877,0.49,0.0,0.25,0.02,0.07,0.08,0.0,0.0,0.0,0.05,0.0,0.04,0.0,0.3,0.0,0.69,0.01,0.0,0.0,2,0
173,0.1644753727653378,0.24194161646155884,7.133052803531774,1.6616559479977664,7.6935228967142315,2.372351111758516,6.9473218207183844,2.124170906592752,31.58,4.0804535299524005,28.42,4.0804535299524005,1.3380926760548038,1.6244451979357695,1.295988989140927,1.5717245204064008,1.7121504355049697,0.11350065160353097,5.112359666132416,1.1850501495489545,0.35,0.0,0.28,0.04,0.1,0.13,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.31,0.0,0.67,0.02,0.0,0.0,2,0
174,0.19814008146224482,0.307632464893358,7.509455776997701,1.708679557751598,8.301608359987897,2.5975407889095115,6.910728476457072,1.7409065332617073,31.0,0.0,29.0,0.0,1.2693860780850112,1.4248651003143542,1.2116561981641525,1.3553034812187215,1.714730211350691,0.10525587014389194,5.300980235328511,1.0414916615283236,0.55,0.0,0.21,0.0,0.01,0.13,0.0,0.0,0.0,0.06,0.0,0.04,0.0,0.33,0.0,0.67,0.0,0.0,0.0,2,0
175,0.13964657911443998,0.23866775166031484,7.483831846955333,1.5250086334488786,8.545115688706815,2.288478381280587,7.141064136132048,1.6876976677474418,31.0,0.0,29.0,0.0,1.1478191326949427,1.4036895166499501,1.0755628938130155,1.3043130813140644,1.7031271525479343,0.0957598889950125,5.510463512374178,1.0057436460431097,0.59,0.0,0.18,0.0,0.02,0.12,0.0,0.0,0.0,0.05,0.0,0.04,0.0,0.25,0.0,0.75,0.0,0.0,0.0,2,0
176,0.16636944216725172,0.2895670456087335,7.289332257757562,1.5054448115008376,8.277557389041132,2.4780389093906323,6.989557470729311,1.7126766926565529,30.69,3.1,28.71,2.9,1.227718343193592,1.5765092326862442,1.1606966967336532,1.5197822857281447,1.6968695085029457,0.08930256914588575,5.40885540099347,1.0562542431390787,0.57,0.0,0.21,0.02,0.04,0.12,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.32,0.0,0.68,0.0,0.0,0.0,3,0
177,0.17171374782773227,0.2866941965594525,7.43751687371322,1.6350417280845915,8.291818866074747,2.544981274931044,6.750530266835736,2.0933590775882682,30.38,4.36186411822498,28.42,4.080453529952401,1.5590033748368435,2.0702980457869415,1.2606700335580756,1.4672196615875688,1.713089858428427,0.10996244029259962,5.3654557212555485,1.2779664577381895,0.48,0.0,0.17,0.02,0.06,0.15,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.23,0.0,0.75,0.02,0.0,0.0,3,0
178,0.19324976065224825,0.33276226222006045,7.361723769377802,1.6023831633580383,8.070305364913441,2.4229389935060013,6.75695090697861,2.085378355172588,30.69,3.099999999999999,28.71,2.9,1.5101027635563173,1.8474722305449451,1.4285675606205763,1.7876486239446934,1.7198258243706745,0.10858993068587779,5.272620677397936,1.0255761853741645,0.6,0.0,0.17,0.01,0.03,0.1,0.0,0.0,0.0,0.06,0.0,0.03,0.0,0.35,0.0,0.65,0.0,0.0,0.0,3,0
179,0.18145551406159796,0.2970811833390645,7.637683248896666,1.6853286725187517,8.466308649006494,2.4020812908316818,6.9417432961509205,1.7902565923125373,31.0,0.0,29.0,0.0,1.300141398142077,1.4209592365416408,1.2572512495214816,1.3724703379599328,1.716516486206765,0.12187608415964002,5.398101988508547,1.0318449810320651,0.55,0.0,0.18,0.02,0.06,0.06,0.0,0.0,0.0,0.08,0.0,0.05,0.0,0.26,0.0,0.74,0.0,0.0,0.0,2,0
180,0.145868936006033,0.29043346821974686,7.339741853281801,1.3544780741159355,7.8703449952954,2.3268972588185823,6.938882257219608,1.9856694899287965,30.4,4.221158824088691,28.42,4.080453529952401,1.3799702421240416,1.7366283017462634,1.1521684277488893,1.2738487984825184,1.716931943837372,0.09399936360586272,5.118806145190133,1.1763694934566047,0.64,0.0,0.13,0.02,0.06,0.07,0.0,0.0,0.0,0.02,0.0,0.06,0.0,0.29,0.0,0.69,0.0,0.02,0.0,3,0
